ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45769569,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,158870 km,4,Automatic,Rear,04-May,Left wheel,White,12,
45816466,-,TOYOTA,Land Cruiser,2003,Jeep,No,Diesel,4.2,226108 km,6,Manual,4x4,04-May,Left wheel,White,2,
45793897,-,TOYOTA,Land Cruiser Prado,2010,Jeep,Yes,Petrol,2.7,218000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,8,
45769789,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184 km,4,Automatic,Front,04-May,Left wheel,White,12,
45816516,-,TOYOTA,Land Cruiser,2006,Jeep,No,Diesel,3,184000 km,1,Automatic,4x4,04-May,Left wheel,Black,0,
45528931,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,81000 km,4,Variator,Front,04-May,Right-hand drive,Silver,4,
45522579,-,TOYOTA,Land Cruiser Prado,2018,Jeep,Yes,Diesel,3.0 Turbo,59982 km,4,Automatic,4x4,04-May,Left wheel,Black,12,
45786055,-,TOYOTA,Land Cruiser Prado,2008,Jeep,Yes,CNG,4,265000 km,8,Tiptronic,4x4,04-May,Left wheel,Black,12,
45656185,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,435560 km,4,Automatic,Front,04-May,Left wheel,White,12,
45509429,353,TOYOTA,Prius,2015,Sedan,No,Hybrid,1.8,131000 km,4,Variator,Front,04-May,Left wheel,Black,10,
45745479,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,235000 km,4,Variator,Front,04-May,Left wheel,White,8,
45675600,-,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.6,225000 km,4,Automatic,Front,04-May,Left wheel,White,4,
45694894,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,188725 km,6,Automatic,Front,04-May,Left wheel,Silver,6,
45784331,-,TOYOTA,Prius áƒ¤áƒšáƒáƒ’áƒ˜áƒœáƒ˜,2012,Hatchback,Yes,Plug-in Hybrid,1.8,262400 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45395777,-,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,172800 km,4,Tiptronic,Front,04-May,Left wheel,Black,12,
45789810,503,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,80000 km,4,Automatic,Front,04-May,Left wheel,White,12,
45816469,-,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,200000 km,4,Variator,Front,04-May,Left wheel,White,0,
45809076,400,TOYOTA,Aqua,2018,Hatchback,Yes,Hybrid,1.5,63396 km,4,Automatic,Front,04-May,Left wheel,Blue,4,
45755644,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,187334 km,4,Automatic,Front,04-May,Left wheel,White,0,
45773817,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,106384 km,4,Automatic,Front,04-May,Left wheel,Red,12,
45811216,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,46938 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45801193,-,TOYOTA,Vitz,2007,Hatchback,No,Petrol,1.5 Turbo,116000 km,6,Tiptronic,Front,04-May,Right-hand drive,Grey,3,
45771290,843,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,246629 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45791982,1091,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,106016 km,8,Automatic,4x4,04-May,Left wheel,White,0,
45526316,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,133266 km,4,Automatic,Front,04-May,Left wheel,Beige,6,
45810101,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,39409 km,4,Automatic,Front,04-May,Left wheel,Black,4,
45765101,779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,123200 km,4,Tiptronic,Front,04-May,Left wheel,Black,12,
45814864,1055,TOYOTA,Avalon,2013,Sedan,Yes,Petrol,3.5,0 km,6,Automatic,Front,04-May,Left wheel,Black,12,
45239295,-,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,49600 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,12,
45804801,-,TOYOTA,Prius,2013,Sedan,Yes,LPG,1.8,145000 km,4,Variator,Front,04-May,Left wheel,White,16,
45639294,994,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.8,123000 km,4,Automatic,Front,04-May,Left wheel,Black,10,
45416465,1552,TOYOTA,Aqua 2013,2015,Hatchback,Yes,Hybrid,1.5,31000 km,4,Automatic,Front,04-May,Right-hand drive,Grey,6,
45772089,1197,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,4,365810 km,6,Automatic,4x4,04-May,Left wheel,White,12,
45813710,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,492642 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
44756400,271,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,71000 km,4,Tiptronic,Front,04-May,Left wheel,White,10,
45648031,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45694782,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,33000 km,3,Automatic,Front,04-May,Right-hand drive,Purple,8,
45773760,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,28909 km,4,Automatic,Front,04-May,Left wheel,Brown,12,
44915401,-,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,136000 km,4,Tiptronic,Front,04-May,Left wheel,Black,10,
45689046,585,TOYOTA,Prius,2013,Hatchback,No,Plug-in Hybrid,1.8,149000 km,4,Automatic,Front,04-May,Left wheel,White,0,
45211406,781,TOYOTA,Camry SE SPORT,2012,Sedan,Yes,Petrol,2.5,133000 km,4,Tiptronic,Front,04-May,Left wheel,Silver,12,
45642495,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45772083,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,265558 km,4,Automatic,Rear,04-May,Left wheel,White,12,
45809110,400,TOYOTA,Aqua,2018,Hatchback,Yes,Hybrid,1.5,26207 km,4,Automatic,Front,04-May,Left wheel,Silver,4,
45694913,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,234582 km,6,Automatic,Front,04-May,Left wheel,White,6,
45780447,-,TOYOTA,Prius,2005,Hatchback,No,Hybrid,1.5,403200 km,4,Variator,Front,02-Mar,Left wheel,Carnelian red,4,
45754510,-,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,224000 km,4,Automatic,Front,04-May,Left wheel,Grey,8,
45795681,781,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,128000 km,4,Automatic,Front,04-May,Left wheel,White,0,
45762976,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269162 km,6,Automatic,4x4,04-May,Left wheel,Silver,12,
45617573,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,04-May,Left wheel,White,12,
45788824,-,TOYOTA,RAV 4,2017,Jeep,Yes,Hybrid,2.5,6800 km,4,Variator,4x4,04-May,Left wheel,Silver,7,
45755068,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,25816 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45813238,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,107280 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45528116,456,TOYOTA,Camry Hybrid,2015,Sedan,Yes,Hybrid,2.5,120000 km,4,Tiptronic,Front,04-May,Left wheel,Black,12,
45779538,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,122000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,12,
44109017,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,122000 km,4,Variator,Front,04-May,Right-hand drive,Sky blue,0,
45793630,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,135000 km,4,Automatic,Front,04-May,Right-hand drive,White,4,
44800816,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,43360 km,4,Automatic,Front,04-May,Left wheel,Carnelian red,12,
45621886,-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,110000 km,4,Automatic,Front,04-May,Left wheel,Red,7,
44303433,1266,TOYOTA,Aqua S,2014,Hatchback,No,Hybrid,1.5,130000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,4,
45700605,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,222222 km,4,Automatic,Front,04-May,Left wheel,Silver,8,
45524747,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,22816 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45807435,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,27500 km,4,Tiptronic,Front,04-May,Left wheel,White,8,
45726819,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,173520 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45801288,-,TOYOTA,Prius C,2014,Sedan,No,Petrol,1.5,33600 km,4,Automatic,Front,04-May,Left wheel,Red,5,
45815363,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,117000 km,4,Automatic,4x4,04-May,Right-hand drive,Red,4,
45812762,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53310 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45753312,-,TOYOTA,RAV 4,2002,Jeep,No,CNG,2,165000 km,4,Automatic,4x4,04-May,Right-hand drive,Silver,4,
45521502,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,163352 km,4,Tiptronic,Front,04-May,Left wheel,Black,12,
45768962,746,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426 km,4,Automatic,Front,04-May,Left wheel,White,12,
45760884,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,226198 km,6,Automatic,4x4,04-May,Left wheel,Green,12,
45811219,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,120614 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45775471,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,140000 km,4,Tiptronic,Front,04-May,Left wheel,Grey,10,
45773706,456,TOYOTA,Camry,2015,Jeep,Yes,Hybrid,2.5,70490 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45767506,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467 km,6,Automatic,4x4,04-May,Left wheel,Blue,12,
45718009,-,TOYOTA,Prius,2007,Sedan,Yes,Hybrid,1.5,160000 km,4,Variator,Front,04-May,Left wheel,Golden,8,
45521277,308,TOYOTA,Prius V,2014,Sedan,No,Hybrid,1.8,15000 km,4,Automatic,Front,04-May,Left wheel,Blue,8,
45815338,1249,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,88850 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45798644,-,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,84000 km,4,Variator,Front,04-May,Left wheel,White,12,
45755754,-,TOYOTA,Highlander,2010,Jeep,No,Hybrid,3.3,167000 km,6,Automatic,4x4,04-May,Left wheel,Black,0,
45815756,-,TOYOTA,RAV 4,2003,Jeep,No,Petrol,2,170000 km,4,Manual,4x4,04-May,Left wheel,Silver,4,
45696475,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,125000 km,4,Automatic,Front,04-May,Left wheel,Black,8,
45815538,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5 Turbo,51000 km,4,Automatic,Front,04-May,Left wheel,White,12,
45343431,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,133000 km,2,Automatic,Rear,04-May,Right-hand drive,White,0,
45552141,1091,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,31391 km,4,Automatic,4x4,04-May,Left wheel,Blue,10,
42258654,-,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.3,120000 km,4,Automatic,Front,04-May,Left wheel,Red,4,
45809381,382,TOYOTA,Aqua,2017,Universal,Yes,Hybrid,1.5,28487 km,4,Automatic,Front,04-May,Left wheel,Black,4,
45812637,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,152000 km,4,Automatic,Front,04-May,Left wheel,White,16,
45773635,779,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,76000 km,6,Automatic,4x4,04-May,Left wheel,White,0,
45776189,-,TOYOTA,RAV 4,1995,Jeep,No,CNG,2,0 km,4,Automatic,4x4,04-May,Left wheel,Black,0,
45805538,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,114000 km,4,Tiptronic,Front,04-May,Left wheel,Black,12,
45789101,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,160987 km,4,Automatic,Front,04-May,Left wheel,Green,12,
45524892,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,78424 km,4,Automatic,Front,04-May,Left wheel,Red,12,
45782119,746,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,245100 km,4,Tiptronic,Front,04-May,Left wheel,Silver,12,
45737481,-,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,71066 km,4,Variator,Front,04-May,Left wheel,White,0,
45793564,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,15000 km,4,Automatic,Front,04-May,Left wheel,Beige,5,
45815188,1141,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,197574 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45809159,2959,TOYOTA,Sequoia,2008,Jeep,Yes,Petrol,5.7,176400 km,8,Automatic,4x4,04-May,Left wheel,Grey,12,
45656844,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,435560 km,4,Automatic,Front,04-May,Left wheel,White,12,
45398044,-,TOYOTA,Land Cruiser Prado,2003,Jeep,No,Petrol,3.4,140000 km,4,Automatic,4x4,02-Mar,Right-hand drive,Purple,4,
45624808,1172,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064 km,6,Automatic,4x4,04-May,Left wheel,Grey,12,
45744347,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,217600 km,4,Automatic,Front,04-May,Left wheel,Blue,6,
45656549,746,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,173213 km,4,Automatic,Front,04-May,Left wheel,White,12,
45809116,502,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,166616 km,4,Automatic,Front,04-May,Left wheel,Silver,4,
42805947,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,100000 km,4,Automatic,Front,04-May,Left wheel,Grey,4,
45806774,1327,TOYOTA,4Runner,2011,Jeep,Yes,Petrol,4,267187 km,6,Automatic,Rear,04-May,Left wheel,White,12,
45797688,-,TOYOTA,Prius,2006,Hatchback,No,Hybrid,1.5,384000 km,4,Automatic,Front,04-May,Left wheel,Brown,6,
45764794,2225,TOYOTA,Tundra,2017,Sedan,Yes,Petrol,4.6,190875 km,8,Automatic,4x4,04-May,Left wheel,White,12,
45755023,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,92446 km,4,Automatic,Front,04-May,Left wheel,White,12,
45744978,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,170000 km,4,Automatic,Front,04-May,Left wheel,Blue,12,
45809574,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,33000 km,4,Automatic,Front,04-May,Left wheel,Silver,4,
45423743,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,100000 km,4,Tiptronic,Front,04-May,Left wheel,White,10,
44952985,1296,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,238000 km,4,Tiptronic,Front,04-May,Left wheel,White,12,
45644559,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4,Automatic,Front,04-May,Left wheel,White,12,
45677491,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,106000 km,4,Automatic,Front,04-May,Left wheel,White,4,
45655611,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,0 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45550385,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,224000 km,4,Automatic,Front,04-May,Left wheel,White,10,
45648246,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,04-May,Left wheel,White,12,
45789160,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,260000 km,4,Variator,Front,04-May,Left wheel,Silver,11,
45647520,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45475104,586,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,200000 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45801116,-,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,159000 km,4,Automatic,Front,04-May,Left wheel,Silver,6,
45780357,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,128000 km,4,Tiptronic,Front,04-May,Left wheel,Beige,12,
45504387,-,TOYOTA,Prius,2007,Hatchback,No,Petrol,1.5,192000 km,4,Variator,Front,04-May,Left wheel,Silver,12,
45813413,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,62434 km,4,Automatic,Front,04-May,Left wheel,White,12,
44585852,-,TOYOTA,Camry se,2012,Sedan,Yes,Petrol,2.5,67677 km,4,Automatic,Front,04-May,Left wheel,Grey,10,
45806510,394,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,190562 km,4,Automatic,Front,04-May,Left wheel,White,12,
44969894,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,105000 km,4,Variator,Front,04-May,Left wheel,White,8,
45471358,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,163831 km,4,Variator,Front,04-May,Left wheel,Black,6,
45709420,2266,TOYOTA,Sienta,2018,Minivan,No,Petrol,1.5,18000 km,4,Automatic,Front,04-May,Right-hand drive,Brown,2,
45792965,-,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,161000 km,4,Automatic,Front,04-May,Left wheel,Blue,8,
45761480,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,150000 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
41631686,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,118000 km,4,Automatic,Front,04-May,Right-hand drive,White,2,
45792603,-,TOYOTA,Camry SPORT,2009,Sedan,Yes,Hybrid,2.4,117000 km,4,Automatic,Front,04-May,Left wheel,Black,10,
45777115,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,127000 km,4,Variator,Front,04-May,Right-hand drive,White,4,
45787399,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,135674 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45813246,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,120000 km,4,Variator,Front,04-May,Left wheel,Red,12,
45649161,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45617539,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4,Automatic,Front,04-May,Left wheel,White,12,
45310261,-,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,105000 km,4,Tiptronic,Front,04-May,Left wheel,White,12,
45763088,-,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.4,159200 km,4,Tiptronic,Front,04-May,Left wheel,Silver,12,
43825624,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,135000 km,4,Automatic,Front,04-May,Left wheel,Black,8,
45812949,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,180000 km,4,Automatic,Front,04-May,Left wheel,Silver,8,
44609049,1528,TOYOTA,Highlander 2,2007,Jeep,No,Petrol,2.4 Turbo,119000 km,4,Automatic,Front,04-May,Left wheel,Silver,8,
45754143,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,200000 km,4,Automatic,Front,04-May,Right-hand drive,White,4,
44225751,-,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,288000 km,6,Automatic,Front,04-May,Left wheel,Grey,6,
45809789,501,TOYOTA,Aqua,2014,Sedan,Yes,Petrol,1.5,36400 km,4,Automatic,Front,04-May,Left wheel,Red,4,
45786705,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,171200 km,4,Automatic,Front,04-May,Left wheel,White,8,
45690609,1268,TOYOTA,Aqua S,2012,Hatchback,No,Hybrid,1.5,102000 km,4,Automatic,Front,04-May,Right-hand drive,Silver,6,
40510246,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,120000 km,4,Automatic,Front,04-May,Left wheel,Black,8,
45646910,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45806561,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,268683 km,4,Automatic,Front,04-May,Left wheel,Blue,12,
44475724,-,TOYOTA,CHR,2019,Jeep,Yes,Petrol,1.2 Turbo,0 km,4,Tiptronic,4x4,04-May,Left wheel,Grey,12,
44826474,-,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,384000 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45680992,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,155000 km,4,Automatic,Front,04-May,Left wheel,Black,8,
44371144,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,92000 km,4,Automatic,Front,04-May,Right-hand drive,Grey,6,
45811058,-,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,180000 km,4,Automatic,Front,04-May,Left wheel,White,8,
45809355,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,23442 km,4,Automatic,Front,04-May,Left wheel,Black,4,
45810976,818,TOYOTA,Highlander,2018,Jeep,Yes,Hybrid,3.5,51819 km,6,Automatic,4x4,04-May,Left wheel,White,12,
45714626,1053,TOYOTA,Highlander,2014,Jeep,Yes,Petrol,3.5,67200 km,6,Tiptronic,4x4,04-May,Left wheel,Green,8,
45765489,1664,TOYOTA,Tundra,2013,Jeep,Yes,Petrol,5.7,357933 km,8,Automatic,4x4,04-May,Left wheel,Grey,12,
45655568,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,146019 km,4,Automatic,Front,04-May,Left wheel,White,12,
45810808,-,TOYOTA,Prius Japan,2005,Hatchback,No,Hybrid,1.5,194000 km,4,Variator,Front,04-May,Right-hand drive,White,2,
45790603,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,147350 km,4,Automatic,Front,04-May,Left wheel,Black,0,
45644547,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4,Automatic,Front,04-May,Left wheel,Grey,12,
45771863,345,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.5,296104 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45757501,-,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,157000 km,4,Automatic,Front,04-May,Left wheel,Blue,10,
45799571,-,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.9,160000 km,4,Automatic,Front,04-May,Left wheel,White,8,
45780722,-,TOYOTA,Land Cruiser Prado,2018,Jeep,Yes,Diesel,3.0 Turbo,16700 km,4,Tiptronic,4x4,04-May,Left wheel,Black,0,
45694907,-,TOYOTA,Camry,2014,Hatchback,No,Hybrid,2.5,129437 km,4,Automatic,Front,04-May,Left wheel,White,6,
45814825,1055,TOYOTA,Avalon,2013,Sedan,Yes,Petrol,3.5,155816 km,6,Automatic,Front,04-May,Left wheel,White,12,
45743969,-,TOYOTA,Prius,2014,Universal,No,Hybrid,1.8,140000 km,4,Automatic,Front,04-May,Left wheel,White,8,
45646706,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45809006,382,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,137881 km,4,Automatic,Front,04-May,Left wheel,White,4,
44461266,779,TOYOTA,Camry SPORT,2013,Sedan,Yes,Petrol,2.5,83000 km,4,Automatic,Front,04-May,Left wheel,Black,10,
45790386,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,200955 km,4,Automatic,Front,04-May,Left wheel,Grey,0,
45773599,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,0 km,4,Automatic,Front,04-May,Left wheel,Silver,12,
45770046,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6,Automatic,4x4,04-May,Left wheel,Blue,12,
45674879,-,TOYOTA,Prius C,2017,Sedan,No,Hybrid,1.5,67200 km,4,Automatic,Front,04-May,Left wheel,Black,10,
45726974,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,200536 km,4,Automatic,Front,04-May,Left wheel,White,0,
45581521,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,50500 km,4,Automatic,Front,04-May,Left wheel,Grey,8,
45115043,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,190000 km,4,Automatic,Front,04-May,Left wheel,Grey,8,
45813196,609,TOYOTA,RAV 4,2018,Jeep,Yes,Hybrid,2.5,40302 km,4,Automatic,4x4,04-May,Left wheel,White,12,
45798465,645,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,168000 km,4,Automatic,Front,04-May,Left wheel,Black,8,
45793187,-,TOYOTA,Prius,2011,Hatchback,Yes,Petrol,1.6 Turbo,128000 km,4,Automatic,Front,04-May,Right-hand drive,Grey,8,
45811793,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.5,145000 km,4,Automatic,Front,04-May,Right-hand drive,White,4,
45542808,1273,TOYOTA,Highlander,2015,Jeep,Yes,Petrol,3.5,46669 km,6,Automatic,4x4,04-May,Left wheel,Black,10,
45436789,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,190000 km,4,Variator,Front,04-May,Left wheel,Grey,0,
45641930,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45617749,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4,Automatic,Front,04-May,Left wheel,White,12,
45755083,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,22714 km,4,Automatic,Front,04-May,Left wheel,Black,12,
45655965,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,435560 km,4,Automatic,Front,04-May,Left wheel,White,12,
45644825,1624,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.5,297378 km,6,Automatic,4x4,04-May,Left wheel,Black,12,
45733377,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,181000 km,4,Variator,Front,04-May,Left wheel,Silver,10,
45773680,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,0 km,4,Automatic,Front,04-May,Left wheel,Black,12,
